metagenome_origin	seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
220806_MW_S6_DNA_Brine_contigs_plasmid_summary.tsv	NODE_51431_length_863_cov_2.763614	863	No terminal repeats	1	11	0.7951	NA	1	1.3112	MOBP1	NA
220805_BK_F1_DNA_sed_contigs_plasmid_summary.tsv	NODE_36891_length_863_cov_2.051980	863	No terminal repeats	1	11	0.8018	NA	1	1.1605	traU	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_113904_length_863_cov_10.976485	863	No terminal repeats	2	11	0.8511	NA	1	1.2019	T_virB6	NA
220806_BK_F6D_DNA_sed_contigs_plasmid_summary.tsv	NODE_119645_length_863_cov_5.673267	863	No terminal repeats	3	11	0.8907	NA	1	1.1201	NA	NA
220806_BK_F6E_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_94291_length_863_cov_5.561881	863	No terminal repeats	2	11	0.8944	NA	1	1.6999	T_virB2	NA
220806_BK_F6E_DNA_mat_orange_contigs_plasmid_summary.tsv	NODE_81009_length_863_cov_2.024752	863	No terminal repeats	3	11	0.9232	NA	1	2.2753	NA	NA
220808_BK_F13_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_115107_length_863_cov_3.305693	863	No terminal repeats	1	11	0.9558	NA	1	1.464	MOBP1	NA
220816_LF_B6_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_20329_length_863_cov_4.618812	863	No terminal repeats	3	11	0.9678	NA	2	3.0139	T_virB3;T_virB2	NA
220808_BK_F13_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_115134_length_863_cov_2.965347	863	No terminal repeats	2	11	0.969	NA	1	2.7416	NA	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_113949_length_863_cov_4.679455	863	No terminal repeats	2	11	0.9834	NA	1	2.0527	NA	NA
220805_MW_S1_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_28659_length_863_cov_4.641089	863	No terminal repeats	2	11	0.9839	NA	2	2.6187	T_virB8;T_virB9	NA
220807_MW_S7_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_50721_length_863_cov_6.502475	863	No terminal repeats	1	11	0.9853	NA	1	1.7183	NA	NA
220806_BK_F6E_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_48430_length_863_cov_2.675743	863	No terminal repeats	2	11	0.9914	NA	2	3.2703	T_virB6;T_virB8	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_114065_length_863_cov_2.373762	863	No terminal repeats	2	11	0.9918	NA	2	2.864	MOBP1	NA
220808_BK_F13_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_114870_length_864_cov_3.573548	864	No terminal repeats	1	11	0.7373	NA	1	0.9672	NA	NA
220808_BK_F13_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_114793_length_864_cov_6.244747	864	No terminal repeats	2	11	0.7381	NA	1	1.1426	NA	NA
220808_BK_F13_DNA_mat_red_contigs_plasmid_summary.tsv	NODE_159005_length_864_cov_3.218789	864	No terminal repeats	1	11	0.7906	NA	1	0.9746	T_virB10	NA
220809_MW_F8_DNA_BrineB_A_contigs_plasmid_summary.tsv	NODE_42817_length_864_cov_3.676143	864	No terminal repeats	1	11	0.915	NA	1	1.1201	NA	NA
220812_MW_F11_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_36325_length_864_cov_29.014833	864	No terminal repeats	2	11	0.9181	NA	1	2.4385	NA	NA
220808_BK_F14_DNA_sed_white_contigs_plasmid_summary.tsv	NODE_28953_length_864_cov_3.122373	864	No terminal repeats	1	11	0.9435	NA	1	1.6297	NA	NA
220805_BK_F1_DNA_sed_contigs_plasmid_summary.tsv	NODE_36754_length_864_cov_9.189122	864	No terminal repeats	2	11	0.9496	NA	1	1.4793	NA	NA
220807_MW_S8_DNA_Mat_A_contigs_plasmid_summary.tsv	NODE_106263_length_864_cov_2.054388	864	No terminal repeats	2	11	0.9577	NA	1	1.7183	NA	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_30487_length_864_cov_6.558714	864	No terminal repeats	2	11	0.9651	NA	1	1.4225	NA	NA
220806_BK_F6E_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_94144_length_864_cov_4.498146	864	No terminal repeats	1	11	0.9653	NA	1	1.692	MOBQ	NA
220806_MW_S6_DNA_sed_contigs_plasmid_summary.tsv	NODE_28343_length_864_cov_15.948084	864	No terminal repeats	1	11	0.9707	NA	1	0.9293	NA	NA
220809_MW_F8_DNA_BrineA_A_contigs_plasmid_summary.tsv	NODE_67457_length_864_cov_2.589617	864	No terminal repeats	3	11	0.9755	NA	2	3.0139	T_virB2;T_virB3	NA
220811_JW_F20_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_61395_length_864_cov_3.028430	864	No terminal repeats	1	11	0.9865	NA	1	1.7183	MOBP1	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_74271_length_864_cov_3.779975	864	No terminal repeats	3	11	0.99	NA	1	4.6963	T_virB6	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_44639_length_864_cov_8.097651	864	No terminal repeats	2	11	0.9914	NA	1	2.028	NA	NA
220808_BK_F14_DNA_mat_black_2_contigs_plasmid_summary.tsv	NODE_145057_length_865_cov_3.388889	865	No terminal repeats	1	11	0.7795	NA	1	0.9769	T_virB9	NA
220808_BK_F11_DNA_sed_contigs_plasmid_summary.tsv	NODE_79317_length_865_cov_2.522222	865	No terminal repeats	1	11	0.8071	NA	1	1.6297	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_65806_length_865_cov_2.491358	865	No terminal repeats	2	11	0.8431	NA	1	1.6297	NA	NA
220806_BK_F5_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_30274_length_865_cov_2.441975	865	No terminal repeats	1	11	0.8434	NA	1	1.3112	MOBP1	NA
220805_MW_S1_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_28533_length_865_cov_4.582716	865	No terminal repeats	2	11	0.8657	NA	1	1.5023	NA	NA
220808_BK_F11_DNA_sed_contigs_plasmid_summary.tsv	NODE_79279_length_865_cov_3.323457	865	No terminal repeats	2	11	0.8676	NA	1	0.9963	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_113488_length_865_cov_4.151852	865	No terminal repeats	1	11	0.914	NA	1	1.6297	NA	NA
220806_BK_F6D_DNA_sed_contigs_plasmid_summary.tsv	NODE_119246_length_865_cov_2.328395	865	No terminal repeats	1	11	0.9342	NA	1	1.6297	NA	NA
220808_BK_F13_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_121252_length_865_cov_1.965432	865	No terminal repeats	2	11	0.9466	NA	1	1.7183	NA	NA
220808_BK_F13_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_121197_length_865_cov_2.888889	865	No terminal repeats	2	11	0.9496	NA	1	1.6827	NA	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_44174_length_865_cov_51.279012	865	No terminal repeats	4	11	0.9815	NA	1	1.9712	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_74034_length_866_cov_2.577065	866	No terminal repeats	2	11	0.7867	NA	1	1.154	NA	NA
220806_BK_F5_DNA_salt_contigs_plasmid_summary.tsv	NODE_146532_length_866_cov_2.006165	866	No terminal repeats	1	11	0.9047	NA	1	1.1201	NA	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_113344_length_866_cov_4.699137	866	No terminal repeats	2	11	0.9099	NA	1	1.5207	NA	NA
220807_MW_S7_DNA_Porewater_1_A_contigs_plasmid_summary.tsv	NODE_136821_length_866_cov_5.011097	866	No terminal repeats	1	11	0.9295	NA	1	1.6297	NA	NA
220805_MW_S4_DNA_sed_contigs_plasmid_summary.tsv	NODE_72371_length_866_cov_5.161529	866	No terminal repeats	2	11	0.9482	NA	1	0.9293	NA	NA
220806_MW_S6_DNA_Brine_contigs_plasmid_summary.tsv	NODE_51103_length_866_cov_2.758323	866	No terminal repeats	1	11	0.9608	NA	1	1.518	MOBP1	NA
220807_MW_S7_DNA_Salt_Mat_contigs_plasmid_summary.tsv	NODE_120371_length_866_cov_3.519112	866	No terminal repeats	1	11	0.9889	NA	1	1.7183	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_118832_length_867_cov_2.625616	867	No terminal repeats	1	11	0.8997	NA	1	1.1997	NA	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_34182_length_867_cov_4.620690	867	No terminal repeats	1	11	0.9387	NA	1	0.9293	NA	NA
220805_MW_S1_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_28432_length_867_cov_3.338670	867	No terminal repeats	1	11	0.9418	NA	1	1.6297	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_112926_length_867_cov_5.874384	867	No terminal repeats	1	11	0.9504	NA	1	1.6297	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_37269_length_867_cov_2.188424	867	No terminal repeats	1	11	0.9518	NA	1	1.6297	NA	NA
220805_MW_S1_DNA_T4_Sed_A_contigs_plasmid_summary.tsv	NODE_16626_length_867_cov_5.586207	867	No terminal repeats	3	11	0.9518	NA	1	2.1825	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_76033_length_867_cov_23.943350	867	No terminal repeats	1	11	0.9534	NA	1	1.1201	NA	NA
220808_BK_F13_DNA_mat_brick_1_contigs_plasmid_summary.tsv	NODE_88181_length_867_cov_4.160099	867	No terminal repeats	1	11	0.963	NA	1	1.675	NA	NA
220806_BK_F6E_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_93564_length_867_cov_5.453202	867	No terminal repeats	3	11	0.9725	NA	1	2.472	NA	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_44387_length_867_cov_15.577586	867	No terminal repeats	2	11	0.9858	NA	1	2.7613	NA	NA
220809_MW_F8_DNA_BrineB_A_contigs_plasmid_summary.tsv	NODE_42473_length_868_cov_2.402214	868	No terminal repeats	1	11	0.7491	NA	1	1.1134	virb4	NA
220808_BK_F14_DNA_mat_black_1_contigs_plasmid_summary.tsv	NODE_140021_length_868_cov_2.397294	868	No terminal repeats	2	11	0.7741	NA	1	1.2198	F_traW	NA
220807_MW_S7_DNA_Sed_B_contigs_plasmid_summary.tsv	NODE_88014_length_868_cov_4.606396	868	No terminal repeats	1	11	0.8398	NA	1	1.6297	NA	NA
220811_MW_F14_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_107605_length_868_cov_3.123001	868	No terminal repeats	1	11	0.8608	NA	1	1.6297	NA	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_34111_length_868_cov_4.148831	868	No terminal repeats	1	11	0.9651	NA	1	1.518	MOBP1	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_37137_length_868_cov_4.485855	868	No terminal repeats	1	11	0.9734	NA	1	1.6894	NA	NA
220809_MW_F8_DNA_BrineB_A_contigs_plasmid_summary.tsv	NODE_42486_length_868_cov_1.933579	868	No terminal repeats	2	11	0.9742	NA	2	2.6841	F_traK	NA
220805_BK_F1_DNA_brine_contigs_plasmid_summary.tsv	NODE_43999_length_868_cov_8.761378	868	No terminal repeats	1	11	0.9763	NA	1	0.663	NA	NA
220808_BK_F13_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_70073_length_868_cov_9.444034	868	No terminal repeats	2	11	0.9868	NA	2	2.9506	F_traL;F_traE	NA
220811_MW_F14_DNA_Porewater_A_contigs_plasmid_summary.tsv	NODE_80973_length_868_cov_5.200492	868	No terminal repeats	1	11	0.9899	NA	1	1.7183	NA	NA
220805_MW_S4_DNA_sed_contigs_plasmid_summary.tsv	NODE_71898_length_869_cov_3.410319	869	No terminal repeats	2	11	0.7105	NA	1	1.0742	T_virB5	NA
220806_BK_F6E_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_93317_length_869_cov_2.022113	869	No terminal repeats	1	11	0.8738	NA	1	1.1605	traU	NA
220805_MW_S4_DNA_Brine_contigs_plasmid_summary.tsv	NODE_58560_length_869_cov_3.727273	869	No terminal repeats	3	11	0.8742	NA	1	1.5521	T_virB8	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_32070_length_869_cov_21.132678	869	No terminal repeats	3	11	0.8793	NA	1	2.1473	NA	NA
220809_MW_F8_DNA_BrineB_A_contigs_plasmid_summary.tsv	NODE_42295_length_869_cov_11.995086	869	No terminal repeats	1	11	0.9305	NA	1	1.1201	NA	NA
220808_BK_F13_DNA_mat_brick_1_contigs_plasmid_summary.tsv	NODE_87913_length_869_cov_2.513514	869	No terminal repeats	2	11	0.9768	NA	1	2.2459	F_traV	NA
220808_BK_F13_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_120109_length_869_cov_5.030713	869	No terminal repeats	2	11	0.9768	NA	1	2.2459	NA	NA
220809_MW_F8_DNA_BrineB_A_contigs_plasmid_summary.tsv	NODE_42393_length_869_cov_2.098280	869	No terminal repeats	2	11	0.9787	NA	1	1.7048	NA	NA
220807_BK_F8_DNA_plankton_contigs_plasmid_summary.tsv	NODE_45315_length_870_cov_22.386503	870	No terminal repeats	2	11	0.7232	NA	1	1.1275	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_118051_length_870_cov_1.807362	870	No terminal repeats	1	11	0.8265	NA	1	1.2598	T_virB6	NA
220807_MW_S7_DNA_Salt_Mat_contigs_plasmid_summary.tsv	NODE_119226_length_870_cov_6.304294	870	No terminal repeats	2	11	0.9088	NA	1	1.4416	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_112251_length_870_cov_3.381595	870	No terminal repeats	1	11	0.943	NA	1	1.6297	NA	NA
220805_MW_S1_DNA_T4_Sed_C_contigs_plasmid_summary.tsv	NODE_22131_length_870_cov_66.024540	870	No terminal repeats	1	11	0.9521	NA	1	1.6297	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_112150_length_870_cov_5.516564	870	No terminal repeats	1	11	0.9554	NA	1	1.6297	NA	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_43718_length_870_cov_1.684663	870	No terminal repeats	1	11	0.9619	NA	1	1.7183	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_44755_length_870_cov_2.251534	870	No terminal repeats	3	11	0.9676	NA	1	1.7183	T_virB2	NA
220813_LF_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_30630_length_871_cov_23.493873	871	No terminal repeats	2	11	0.72	NA	1	1.2206	NA	NA
220809_MW_F8_DNA_BrineB_A_contigs_plasmid_summary.tsv	NODE_42131_length_871_cov_3.675245	871	No terminal repeats	2	11	0.7744	NA	1	1.3698	MOBH	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_43564_length_871_cov_4.071078	871	No terminal repeats	1	11	0.8937	NA	1	1.6297	NA	NA
220807_MW_S8_DNA_Mat_A_contigs_plasmid_summary.tsv	NODE_104320_length_871_cov_4.333333	871	No terminal repeats	1	11	0.9294	NA	1	1.3449	MOBP1	NA
220811_MW_F14_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_106841_length_871_cov_3.579657	871	No terminal repeats	1	11	0.9335	NA	1	1.6015	NA	NA
220808_BK_F13_DNA_mat_brick_1_contigs_plasmid_summary.tsv	NODE_87411_length_871_cov_34.167892	871	No terminal repeats	1	11	0.9586	NA	1	1.0578	NA	NA
220806_MW_S6_DNA_sed_contigs_plasmid_summary.tsv	NODE_28012_length_871_cov_13.611520	871	No terminal repeats	2	11	0.9623	NA	1	1.2389	NA	NA
220808_BK_F13_DNA_mat_brick_2_contigs_plasmid_summary.tsv	NODE_31034_length_871_cov_2.508578	871	No terminal repeats	2	11	0.9626	NA	1	1.7183	MOBP1	NA
220814_MW_F9_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_36810_length_871_cov_17.487745	871	No terminal repeats	1	11	0.9841	NA	1	0.9293	NA	NA
220808_BK_F13_DNA_mat_red_contigs_plasmid_summary.tsv	NODE_156682_length_871_cov_5.080882	871	No terminal repeats	1	11	0.9867	NA	1	1.2565	MOBV	NA
220812_MW_F9_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_18362_length_872_cov_3.369645	872	No terminal repeats	1	11	0.7448	NA	1	1.3323	NA	NA
220806_BK_F5_DNA_salt_contigs_plasmid_summary.tsv	NODE_144372_length_872_cov_10.805386	872	No terminal repeats	2	11	0.8603	NA	1	1.4963	NA	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_33747_length_872_cov_8.958384	872	No terminal repeats	2	11	0.8865	NA	1	1.4793	NA	NA
220808_BK_F14_DNA_mat_pink_contigs_plasmid_summary.tsv	NODE_97466_length_872_cov_4.250918	872	No terminal repeats	3	11	0.8874	NA	2	2.2801	T_virB3;T_virB2	NA
220805_MW_S1_DNA_sed_C_contigs_plasmid_summary.tsv	NODE_14149_length_872_cov_5.757650	872	No terminal repeats	2	11	0.929	NA	1	1.5314	NA	NA
220806_BK_F6E_DNA_mat_orange_contigs_plasmid_summary.tsv	NODE_79388_length_872_cov_10.669523	872	No terminal repeats	3	11	0.9403	NA	1	2.2376	NA	NA
220805_MW_S2_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_63054_length_872_cov_4.345165	872	No terminal repeats	1	11	0.9418	NA	1	1.6297	NA	NA
220808_BK_F14_DNA_sed_white_contigs_plasmid_summary.tsv	NODE_28340_length_872_cov_11.966952	872	No terminal repeats	1	11	0.9419	NA	1	1.6297	NA	NA
220805_MW_S4_DNA_sed_contigs_plasmid_summary.tsv	NODE_71308_length_872_cov_9.208078	872	No terminal repeats	2	11	0.9912	NA	1	3.43	NA	NA
220806_BK_F6E_DNA_mat_brown_contigs_plasmid_summary.tsv	NODE_54095_length_873_cov_5.495110	873	No terminal repeats	1	11	0.7128	NA	1	0.9746	T_virB10	NA
220805_MW_S1_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_28082_length_873_cov_4.111247	873	No terminal repeats	2	11	0.7413	NA	1	1.1565	B_traI	NA
220806_BK_F6D_DNA_sed_contigs_plasmid_summary.tsv	NODE_116955_length_873_cov_4.239609	873	No terminal repeats	2	11	0.8691	NA	1	1.1201	NA	NA
220805_MW_S2_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_62999_length_873_cov_2.141809	873	No terminal repeats	1	11	0.9058	NA	1	1.1201	NA	NA
220806_BK_F6E_DNA_sed_core_contigs_plasmid_summary.tsv	NODE_41618_length_873_cov_2.693154	873	No terminal repeats	1	11	0.9153	NA	1	1.3112	MOBP1	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_43288_length_873_cov_4.927873	873	No terminal repeats	1	11	0.948	NA	1	1.6297	NA	NA
220808_BK_F13_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_118842_length_874_cov_4.020757	874	No terminal repeats	2	11	0.7136	NA	1	1.7156	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_54089_length_874_cov_2.173382	874	No terminal repeats	2	11	0.7385	NA	1	1.1426	NA	NA
220805_BK_F3_DNA_sed_contigs_plasmid_summary.tsv	NODE_37902_length_874_cov_4.063492	874	No terminal repeats	2	11	0.7741	NA	1	1.3307	T_virB3	NA
220806_BK_F6E_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_92333_length_874_cov_4.084249	874	No terminal repeats	2	11	0.829	NA	1	1.1275	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_36686_length_874_cov_2.683761	874	No terminal repeats	2	11	0.875	NA	1	1.1201	NA	NA
220808_BK_F12_DNA_sed_contigs_plasmid_summary.tsv	NODE_73823_length_874_cov_2.811966	874	No terminal repeats	2	11	0.8886	NA	1	1.5521	T_virB8	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_36710_length_874_cov_1.954823	874	No terminal repeats	2	11	0.9056	NA	1	1.5207	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_54029_length_874_cov_16.115995	874	No terminal repeats	2	11	0.9152	NA	1	1.5207	NA	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_33644_length_874_cov_3.114774	874	No terminal repeats	1	11	0.965	NA	1	1.6297	NA	NA
220805_MW_S1_DNA_T4_Sed_B_contigs_plasmid_summary.tsv	NODE_24488_length_874_cov_4.205128	874	No terminal repeats	2	11	0.9906	NA	1	2.7613	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_72913_length_875_cov_2.500000	875	No terminal repeats	2	11	0.9235	NA	1	1.2032	NA	NA
220808_BK_F12_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_54669_length_875_cov_3.336585	875	No terminal repeats	1	11	0.9525	NA	1	1.6297	NA	NA
220808_MW_S1_DNA_Pore1_5_A_contigs_plasmid_summary.tsv	NODE_30663_length_875_cov_5.021951	875	No terminal repeats	1	11	0.9601	NA	1	1.6297	NA	NA
220812_MW_F9_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_18265_length_875_cov_10.171951	875	No terminal repeats	1	11	0.9774	NA	1	0.9293	NA	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_33535_length_875_cov_10.602439	875	No terminal repeats	1	11	0.9862	NA	1	0.9293	NA	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_111361_length_876_cov_3.728380	876	No terminal repeats	2	11	0.7744	NA	1	1.1742	NA	NA
220805_MW_S4_DNA_Brine_contigs_plasmid_summary.tsv	NODE_57646_length_876_cov_2.796590	876	No terminal repeats	2	11	0.8035	NA	1	1.314	T_virB3	NA
220808_BK_F13_DNA_mat_red_contigs_plasmid_summary.tsv	NODE_155232_length_876_cov_2.637028	876	No terminal repeats	1	11	0.8157	NA	1	1.1639	T_virB5	NA
220811_MW_F13_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_25959_length_876_cov_5.451888	876	No terminal repeats	2	11	0.8945	NA	1	1.7183	NA	NA
220812_MW_F9_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_18235_length_876_cov_132.755177	876	No terminal repeats	3	11	0.9015	NA	1	2.1825	NA	NA
220808_BK_F12_DNA_sed_contigs_plasmid_summary.tsv	NODE_73459_length_876_cov_3.263094	876	No terminal repeats	1	11	0.9285	NA	1	1.6297	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_53883_length_876_cov_3.817296	876	No terminal repeats	2	11	0.9293	NA	1	1.5207	NA	NA
220807_MW_S7_DNA_Salt_Mat_contigs_plasmid_summary.tsv	NODE_117685_length_876_cov_3.460414	876	No terminal repeats	1	11	0.9332	NA	1	1.6297	NA	NA
220808_BK_F9_DNA_sed_contigs_plasmid_summary.tsv	NODE_21574_length_876_cov_4.093788	876	No terminal repeats	1	11	0.9344	NA	1	1.6297	NA	NA
220808_BK_F13_DNA_mat_brick_1_contigs_plasmid_summary.tsv	NODE_86633_length_876_cov_2.126675	876	No terminal repeats	1	11	0.9472	NA	1	0.9015	NA	NA
220815_LF_B1_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_20645_length_876_cov_30.736906	876	No terminal repeats	3	11	0.9542	NA	1	1.7183	NA	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_111132_length_877_cov_4.502433	877	No terminal repeats	1	11	0.7206	NA	1	1.7165	MOBQ	NA
220808_BK_F14_DNA_mat_pink_contigs_plasmid_summary.tsv	NODE_96568_length_877_cov_10.210462	877	No terminal repeats	2	11	0.8071	NA	1	1.2498	C_alr7210	NA
220805_MW_S1_DNA_T4_Sed_C_contigs_plasmid_summary.tsv	NODE_21848_length_877_cov_8.413625	877	No terminal repeats	1	11	0.8664	NA	1	1.6297	NA	NA
220805_MW_S4_DNA_Brine_contigs_plasmid_summary.tsv	NODE_57446_length_877_cov_33.055961	877	No terminal repeats	2	11	0.9134	NA	1	1.5207	NA	NA
220808_BK_F12_DNA_sed_contigs_plasmid_summary.tsv	NODE_73178_length_877_cov_7.273723	877	No terminal repeats	1	11	0.9515	NA	1	1.6297	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_29199_length_877_cov_2.838200	877	No terminal repeats	2	11	0.9939	NA	1	3.43	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_50649_length_878_cov_2.125152	878	No terminal repeats	1	11	0.7259	NA	1	0.9724	virb4	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_110951_length_878_cov_3.498177	878	No terminal repeats	2	11	0.894	NA	1	1.2019	T_virB6	NA
220808_BK_F13_DNA_mat_red_contigs_plasmid_summary.tsv	NODE_154632_length_878_cov_2.516403	878	No terminal repeats	2	11	0.9041	NA	1	1.5207	NA	NA
220808_BK_F13_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_68826_length_878_cov_5.188335	878	No terminal repeats	1	11	0.9201	NA	1	1.6297	NA	NA
220809_MW_S9_DNA_sed_contigs_plasmid_summary.tsv	NODE_34442_length_878_cov_8.134872	878	No terminal repeats	2	11	0.9382	NA	1	1.4793	NA	NA
220816_LF_B6_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_19323_length_878_cov_3.091130	878	No terminal repeats	2	11	0.9529	NA	1	1.5521	T_virB8	NA
220812_MW_F12_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_60321_length_878_cov_6.625759	878	No terminal repeats	1	11	0.9567	NA	1	0.9293	NA	NA
220808_BK_F14_DNA_hard_red_contigs_plasmid_summary.tsv	NODE_130787_length_878_cov_2.314702	878	No terminal repeats	1	11	0.9695	NA	1	1.1201	NA	NA
220808_BK_F14_DNA_sed_white_contigs_plasmid_summary.tsv	NODE_27963_length_878_cov_4.540705	878	No terminal repeats	2	11	0.976	NA	1	1.7183	NA	NA
220813_LF_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_30169_length_878_cov_93.252734	878	No terminal repeats	1	11	0.9859	NA	1	0.9293	NA	NA
220808_BK_F13_DNA_mat_brick_1_contigs_plasmid_summary.tsv	NODE_86136_length_878_cov_5.522479	878	No terminal repeats	3	11	0.99	NA	1	3.652	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_115700_length_878_cov_5.102066	878	No terminal repeats	2	11	0.9906	NA	2	3.4339	MOBP1	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_42661_length_879_cov_3.282767	879	No terminal repeats	1	11	0.7258	NA	1	1.3323	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_31408_length_879_cov_5.054612	879	No terminal repeats	2	11	0.7405	NA	1	0.9869	NA	NA
220808_BK_F12_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_54171_length_879_cov_109.719660	879	No terminal repeats	1	11	0.9142	NA	1	1.6297	NA	NA
