metagenome_origin	seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_5902_length_4046_cov_7.087948	4046	No terminal repeats	5	11	0.9818	NA	0	2.3463	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7574_length_4046_cov_10.469807	4046	No terminal repeats	6	11	0.9881	NA	0	2.4189	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2755_length_4047_cov_14.950651	4047	No terminal repeats	5	11	0.7672	NA	0	0.4923	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2340_length_4047_cov_19.108968	4047	No terminal repeats	5	11	0.8144	NA	0	0.3165	NA	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_3857_length_4047_cov_6.643036	4047	No terminal repeats	4	11	0.8509	NA	0	0.6567	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2339_length_4047_cov_105.198647	4047	No terminal repeats	6	11	0.8865	NA	0	1.5385	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2753_length_4048_cov_19.507889	4048	No terminal repeats	4	11	0.8916	NA	0	0.8145	NA	NF000469
220815_LF_B1_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1923_length_4049_cov_24.629444	4049	No terminal repeats	5	11	0.7528	NA	0	0.9596	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_3940_length_4049_cov_9.173260	4049	No terminal repeats	4	11	0.7933	NA	0	0.33	NA	NA
220817_LF_B8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3536_length_4049_cov_9.615674	4049	No terminal repeats	3	11	0.8154	NA	0	0	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_6818_length_4049_cov_6.836004	4049	No terminal repeats	4	11	0.906	NA	0	0.2453	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_8701_length_4050_cov_58.451064	4050	No terminal repeats	5	11	0.755	NA	0	0.3845	NA	NA
220806_MW_S5_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_333_length_4050_cov_21.290864	4050	No terminal repeats	4	11	0.768	NA	0	2.6999	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3727_length_4050_cov_7.253817	4050	No terminal repeats	5	11	0.7815	NA	0	0	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_6813_length_4050_cov_8.101377	4050	No terminal repeats	8	11	0.8009	NA	0	0	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2970_length_4050_cov_88.954193	4050	No terminal repeats	6	11	0.8719	NA	0	0.1484	NA	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_3854_length_4050_cov_6.110889	4050	No terminal repeats	6	11	0.9877	NA	0	2.3782	NA	NA
220815_LF_B1_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1921_length_4051_cov_24.115115	4051	No terminal repeats	5	11	0.8115	NA	0	0	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2749_length_4051_cov_4.677928	4051	No terminal repeats	3	11	0.8367	NA	0	0.8343	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2968_length_4052_cov_10.112084	4052	No terminal repeats	5	11	0.7346	NA	0	0.1977	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_5531_length_4052_cov_7.722292	4052	No terminal repeats	5	11	0.7769	NA	0	1.0801	NA	NA
220817_LF_B8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3531_length_4052_cov_4.692019	4052	No terminal repeats	3	11	0.8484	NA	0	0.5687	NA	NA
220817_LF_B8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3530_length_4053_cov_30.840420	4053	No terminal repeats	5	11	0.7543	NA	0	0	NA	NA
220812_MW_F11_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1416_length_4053_cov_12.415958	4053	No terminal repeats	4	11	0.818	NA	0	0.6256	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_3933_length_4054_cov_10.639160	4054	No terminal repeats	5	11	0.7632	NA	0	0.5485	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_3934_length_4054_cov_7.531133	4054	No terminal repeats	4	11	0.8388	NA	0	0.5279	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4356_length_4054_cov_37.245311	4054	No terminal repeats	2	11	0.9059	NA	0	1.6258	NA	NA
220805_MW_S4_DNA_Brine_contigs_plasmid_summary.tsv	NODE_3883_length_4055_cov_5.571000	4055	No terminal repeats	4	11	0.7263	NA	0	0.2449	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_3117_length_4055_cov_8.631750	4055	No terminal repeats	6	11	0.8848	NA	0	0.424	NA	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_686_length_4055_cov_67.937250	4055	No terminal repeats	4	11	0.891	NA	0	1.4636	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4264_length_4056_cov_13.494626	4056	No terminal repeats	6	11	0.7639	NA	0	0.1585	NA	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_3840_length_4056_cov_6.946763	4056	No terminal repeats	4	11	0.8373	NA	0	1.4517	NA	NA
220806_MW_S6_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2240_length_4056_cov_21.268433	4056	No terminal repeats	7	11	0.8473	NA	0	1.2113	NA	NA
220811_MW_F13_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2877_length_4056_cov_9.789053	4056	No terminal repeats	6	11	0.9485	NA	0	2.191	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2741_length_4057_cov_15.177161	4057	No terminal repeats	5	11	0.8914	NA	0	0.3208	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_5521_length_4057_cov_5.205647	4057	No terminal repeats	5	11	0.9364	NA	0	0.5134	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7529_length_4058_cov_20.450912	4058	No terminal repeats	6	11	0.8607	NA	0	2.1279	NA	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_3838_length_4058_cov_5.824132	4058	No terminal repeats	7	11	0.8834	NA	0	1.4004	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_6791_length_4058_cov_8.831876	4058	No terminal repeats	5	11	0.9236	NA	0	0.5965	NA	NA
220808_BK_F12_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3642_length_4058_cov_59.473645	4058	No terminal repeats	3	11	0.9405	NA	0	1.2995	NA	NA
220814_MW_F9_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_867_length_4059_cov_11.473776	4059	No terminal repeats	4	11	0.7063	NA	0	0	NA	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_1742_length_4059_cov_8.697552	4059	No terminal repeats	4	11	0.8528	NA	0	0.7619	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_8677_length_4059_cov_67.647852	4059	No terminal repeats	4	11	0.8903	NA	0	0.6493	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2323_length_4059_cov_30.584915	4059	No terminal repeats	6	11	0.9209	NA	0	0.0986	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3205_length_4059_cov_44.501499	4059	No terminal repeats	4	11	0.9731	NA	0	0.8817	NA	NA
220805_MW_S2_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_4054_length_4060_cov_15.264919	4060	No terminal repeats	3	11	0.7581	NA	0	0.5885	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3204_length_4060_cov_4.080400	4060	No terminal repeats	4	11	0.8097	NA	0	0.4514	NA	NA
220811_JW_F17_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2449_length_4060_cov_8.664419	4060	No terminal repeats	6	11	0.9445	NA	0	1.544	NA	NA
220807_MW_S7_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2756_length_4060_cov_7.565543	4060	No terminal repeats	8	11	0.9724	NA	0	1.9718	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2288_length_4060_cov_13.621973	4060	No terminal repeats	4	11	0.9727	NA	1	4.4002	NA	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1110_length_4061_cov_16.470794	4061	No terminal repeats	3	11	0.8053	NA	0	1.3656	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2734_length_4061_cov_17.711682	4061	No terminal repeats	4	11	0.8884	NA	0	0.3077	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3201_length_4061_cov_24.254618	4061	No terminal repeats	7	11	0.9596	NA	0	4.8973	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_5507_length_4062_cov_27.091340	4062	No terminal repeats	4	11	0.8284	NA	0	0.8732	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_8670_length_4062_cov_5.700774	4062	No terminal repeats	2	11	0.856	NA	0	0.9087	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4331_length_4062_cov_12.033691	4062	No terminal repeats	4	11	0.8953	NA	0	0.3334	NA	NA
220812_MW_F12_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_1154_length_4063_cov_6.690120	4063	No terminal repeats	5	11	0.8204	NA	0	0.4423	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3714_length_4063_cov_12.984281	4063	No terminal repeats	7	11	0.8389	NA	0	0.4593	NA	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_3829_length_4063_cov_6.112525	4063	No terminal repeats	6	11	0.8992	NA	0	1.1467	NA	NA
220817_LF_B8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3517_length_4064_cov_38.989524	4064	No terminal repeats	4	11	0.8688	NA	0	0	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3196_length_4064_cov_54.836368	4064	No terminal repeats	3	11	0.9405	NA	0	1.6746	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_3913_length_4065_cov_4.995262	4065	No terminal repeats	6	11	0.8508	NA	0	0.1876	NA	NA
220805_MW_S4_DNA_Brine_contigs_plasmid_summary.tsv	NODE_3871_length_4065_cov_4.806983	4065	No terminal repeats	5	11	0.8782	NA	0	0.2643	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_4879_length_4065_cov_13.516708	4065	No terminal repeats	3	11	0.9474	NA	1	1.3692	NA	NA
220808_BK_F10_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_863_length_4065_cov_13.198005	4065	No terminal repeats	5	11	0.9861	NA	2	3.1795	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_4873_length_4066_cov_14.924458	4066	No terminal repeats	4	11	0.7318	NA	0	0.5787	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2314_length_4066_cov_29.239840	4066	No terminal repeats	6	11	0.8796	NA	0	1.298	NA	NA
220813_LF_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_454_length_4066_cov_87.315632	4066	No terminal repeats	7	11	0.9745	NA	0	2.9206	NA	NA
220809_MW_F8_DNA_BrineA_A_contigs_plasmid_summary.tsv	NODE_4055_length_4066_cov_6.870606	4066	No terminal repeats	6	11	0.9926	NA	0	4.2341	NA	NF000402
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4236_length_4067_cov_21.922233	4067	No terminal repeats	4	11	0.7296	NA	0	0.3218	NA	NA
220811_MW_F13_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2866_length_4068_cov_14.082233	4068	No terminal repeats	5	11	0.8815	NA	0	0.1667	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_8647_length_4068_cov_70.228258	4068	No terminal repeats	6	11	0.9007	NA	0	0.7386	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_5496_length_4068_cov_9.193122	4068	No terminal repeats	5	11	0.9533	NA	0	1.0761	NA	NF000088
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2423_length_4068_cov_9.791926	4068	No terminal repeats	9	11	0.9884	NA	0	6.9274	NA	NA
220809_MW_F8_DNA_BrineA_A_contigs_plasmid_summary.tsv	NODE_4046_length_4069_cov_7.644743	4069	No terminal repeats	5	11	0.736	NA	0	0.7124	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3704_length_4069_cov_10.370204	4069	No terminal repeats	5	11	0.7418	NA	0	0	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4619_length_4069_cov_47.723717	4069	No terminal repeats	5	11	0.7909	NA	0	0.1667	NA	NA
220812_MW_F11_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1405_length_4069_cov_11.846786	4069	No terminal repeats	3	11	0.811	NA	0	0.1718	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2951_length_4069_cov_214.225212	4069	No terminal repeats	6	11	0.8553	NA	0	0.3502	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_6768_length_4069_cov_8.115595	4069	No terminal repeats	3	11	0.979	NA	0	1.6582	NA	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_680_length_4069_cov_36.026906	4069	No terminal repeats	4	11	0.9854	NA	2	1.8746	NA	NA
220805_MW_S4_DNA_Brine_contigs_plasmid_summary.tsv	NODE_3863_length_4069_cov_59.290483	4069	No terminal repeats	5	11	0.9887	NA	0	2.9568	NA	NF012178
220811_JW_F20_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2217_length_4071_cov_4.809014	4071	No terminal repeats	7	11	0.7073	NA	0	1.3005	NA	NA
220811_MW_F14_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_3402_length_4071_cov_7.977839	4071	No terminal repeats	6	11	0.7794	NA	0	1.2571	NA	NA
220807_MW_S7_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2745_length_4071_cov_15.482819	4071	No terminal repeats	3	11	0.8165	NA	0	0.3394	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2311_length_4071_cov_8.460408	4071	No terminal repeats	6	11	0.9195	NA	0	0.3077	NA	NF033105
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_8639_length_4071_cov_11.440239	4071	No terminal repeats	5	11	0.9275	NA	0	0.558	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3699_length_4072_cov_7.661439	4072	No terminal repeats	5	11	0.7202	NA	0	0	NA	NA
220811_MW_F14_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_3401_length_4072_cov_4.423450	4072	No terminal repeats	3	11	0.8248	NA	0	0.1647	NA	NA
220809_MW_F8_DNA_BrineA_A_contigs_plasmid_summary.tsv	NODE_4039_length_4072_cov_8.244212	4072	No terminal repeats	6	11	0.8494	NA	0	0.9316	NA	NA
220808_BK_F12_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3614_length_4072_cov_5.695295	4072	No terminal repeats	3	11	0.8523	NA	0	1.1492	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_4855_length_4072_cov_8.540951	4072	No terminal repeats	6	11	0.994	NA	2	3.889	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2279_length_4072_cov_15.651481	4072	No terminal repeats	3	11	0.9949	NA	1	4.4322	NA	NA
220808_BK_F12_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3612_length_4073_cov_18.636386	4073	No terminal repeats	3	11	0.9606	NA	0	1.2044	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_5478_length_4074_cov_52.538940	4074	No terminal repeats	5	11	0.8414	NA	0	0.3222	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4610_length_4074_cov_37.279423	4074	No terminal repeats	5	11	0.8604	NA	0	0.1462	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4217_length_4074_cov_5.229659	4074	No terminal repeats	7	11	0.8948	NA	0	0.5233	NA	NA
220805_MW_S4_DNA_Brine_contigs_plasmid_summary.tsv	NODE_3853_length_4074_cov_5.468773	4074	No terminal repeats	5	11	0.9382	NA	0	1.565	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2275_length_4074_cov_16.066434	4074	No terminal repeats	9	11	0.9445	NA	0	1.1816	NA	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_1731_length_4074_cov_15.733765	4074	No terminal repeats	5	11	0.9673	NA	0	1.5813	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3689_length_4075_cov_11.197015	4075	No terminal repeats	6	11	0.871	NA	0	0.9212	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_6751_length_4075_cov_7.149751	4075	No terminal repeats	2	11	0.8773	NA	0	0	NA	NA
220806_BK_F5_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1671_length_4075_cov_6.361194	4075	No terminal repeats	4	11	0.9703	NA	0	1.7314	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7483_length_4076_cov_10.865456	4076	No terminal repeats	4	11	0.8012	NA	0	0.2098	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2273_length_4076_cov_24.433972	4076	No terminal repeats	4	11	0.9433	NA	0	3.3136	NA	NA
220812_MW_F12_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_1149_length_4076_cov_11.517284	4076	No terminal repeats	4	11	0.982	NA	0	2.2773	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4303_length_4077_cov_63.814023	4077	No terminal repeats	3	11	0.8155	NA	0	2.598	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7482_length_4077_cov_7.042516	4077	No terminal repeats	2	11	0.826	NA	0	0	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_6740_length_4077_cov_9.365987	4077	No terminal repeats	4	11	0.8573	NA	0	0	NA	NA
220815_LF_B1_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1906_length_4078_cov_4.831966	4078	No terminal repeats	4	11	0.7861	NA	0	0	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_8618_length_4078_cov_11.064628	4078	No terminal repeats	2	11	0.7983	NA	0	0.581	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7479_length_4078_cov_5.172011	4078	No terminal repeats	3	11	0.8597	NA	0	0	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4598_length_4078_cov_9.974397	4078	No terminal repeats	4	11	0.9958	NA	0	6.2164	NA	NA
220808_BK_F12_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3603_length_4079_cov_17.328529	4079	No terminal repeats	4	11	0.8057	NA	0	0.8274	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_3096_length_4079_cov_165.431412	4079	No terminal repeats	5	11	0.8739	NA	0	0.9322	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_6728_length_4080_cov_7.447453	4080	No terminal repeats	2	11	0.8157	NA	0	0	NA	NA
220811_JW_F20_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2210_length_4080_cov_7.010435	4080	No terminal repeats	5	11	0.8433	NA	0	0.6731	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7474_length_4080_cov_9.119006	4080	No terminal repeats	8	11	0.8768	NA	0	0.1459	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_6726_length_4080_cov_7.867329	4080	No terminal repeats	4	11	0.8988	NA	0	0	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3678_length_4080_cov_178.411180	4080	No terminal repeats	4	11	0.9433	NA	0	1.2463	NA	NA
220815_LF_B1_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1902_length_4081_cov_9.175360	4081	No terminal repeats	7	11	0.7125	NA	0	0	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4590_length_4081_cov_29.322653	4081	No terminal repeats	5	11	0.8169	NA	0	0.4608	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_3094_length_4081_cov_5.655738	4081	No terminal repeats	5	11	0.8778	NA	0	1.0134	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_8611_length_4081_cov_12.676850	4081	No terminal repeats	4	11	0.8882	NA	0	0.8047	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_3885_length_4082_cov_7.783462	4082	No terminal repeats	4	11	0.7148	NA	0	0.3366	NA	NA
220812_MW_F11_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1397_length_4082_cov_12.457909	4082	No terminal repeats	6	11	0.7505	NA	0	0.4725	NA	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_3803_length_4082_cov_6.073256	4082	No terminal repeats	4	11	0.8839	NA	0	0.3228	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4295_length_4082_cov_6.949590	4082	No terminal repeats	9	11	0.9204	NA	0	2.6281	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2300_length_4082_cov_9.729824	4082	No terminal repeats	4	11	0.9518	NA	0	0.1675	NA	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2415_length_4082_cov_5.518003	4082	No terminal repeats	7	11	0.9806	NA	0	3.663	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2301_length_4082_cov_8.508071	4082	No terminal repeats	4	11	0.9884	NA	0	3.3828	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2705_length_4083_cov_73.806852	4083	No terminal repeats	5	11	0.8099	NA	0	0.327	NA	NA
220805_MW_S2_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_4016_length_4083_cov_6.298411	4083	No terminal repeats	6	11	0.8855	NA	0	0.3167	NA	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_672_length_4083_cov_4.174280	4083	No terminal repeats	3	11	0.9126	NA	0	0.6582	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_7465_length_4084_cov_3.984115	4084	No terminal repeats	3	11	0.7	NA	0	0	NA	NA
220811_MW_F13_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2852_length_4084_cov_6.003723	4084	No terminal repeats	6	11	0.8819	NA	0	1.0257	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_5451_length_4084_cov_40.722264	4084	No terminal repeats	6	11	0.893	NA	0	2.9142	NA	NA
220813_LF_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_449_length_4085_cov_210.331017	4085	No terminal repeats	5	11	0.7826	NA	1	1.2206	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2264_length_4085_cov_27.563275	4085	No terminal repeats	5	11	0.893	NA	0	2.3443	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_3881_length_4085_cov_16.583375	4085	No terminal repeats	6	11	0.9605	NA	0	0.954	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4188_length_4086_cov_8.968494	4086	No terminal repeats	4	11	0.7957	NA	0	0.7619	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4186_length_4087_cov_31.710069	4087	No terminal repeats	6	11	0.7046	NA	0	0	NA	NA
220814_MW_F9_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_853_length_4087_cov_15.776538	4087	No terminal repeats	7	11	0.7752	NA	0	0	NA	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_5819_length_4087_cov_7.949653	4087	No terminal repeats	4	11	0.8059	NA	0	0.9596	NA	NA
220809_MW_F8_DNA_BrineA_A_contigs_plasmid_summary.tsv	NODE_4017_length_4087_cov_7.967262	4087	No terminal repeats	6	11	0.94	NA	0	1.4146	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_3089_length_4087_cov_8.105655	4087	No terminal repeats	7	11	0.9567	NA	0	0.7348	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_3876_length_4088_cov_10.647905	4088	No terminal repeats	6	11	0.8284	NA	0	0.3298	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2931_length_4088_cov_6.967766	4088	No terminal repeats	4	11	0.8387	NA	0	0.2782	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_8574_length_4089_cov_50.455131	4089	No terminal repeats	5	11	0.8058	NA	0	0.4571	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_3088_length_4089_cov_6.578334	4089	No terminal repeats	4	11	0.8442	NA	0	0.6256	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2296_length_4089_cov_9.873327	4089	No terminal repeats	3	11	0.9173	NA	0	1.3806	NA	NA
220806_MW_S6_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2218_length_4090_cov_15.183643	4090	No terminal repeats	5	11	0.7116	NA	1	1.4404	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_3874_length_4090_cov_5.241388	4090	No terminal repeats	4	11	0.7128	NA	0	0.3572	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_6696_length_4090_cov_19.875589	4090	No terminal repeats	3	11	0.7195	NA	0	1.3107	NA	NA
220815_LF_B1_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1888_length_4090_cov_19.246592	4090	No terminal repeats	4	11	0.7805	NA	0	0.9029	NA	NA
