seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_238758	3918	No terminal repeats	7	11	0.8863	NA	0	1.0277	NA	NA
k141_3233645	3918	No terminal repeats	3	11	0.8661	NA	0	0	NA	NA
k141_2865378	3918	No terminal repeats	4	11	0.8044	NA	0	0.243	NA	NA
k141_2627078	3918	No terminal repeats	4	11	0.7929	NA	0	0.9687	NA	NA
k141_1867169	3918	No terminal repeats	3	11	0.7442	NA	0	0	NA	NA
k141_1797803	3917	No terminal repeats	5	11	0.9654	NA	0	1.6314	NA	NA
k141_932043	3917	No terminal repeats	5	11	0.946	NA	0	1.9575	NA	NA
k141_3785376	3917	No terminal repeats	8	11	0.871	NA	0	0	NA	NA
k141_2844887	3917	No terminal repeats	9	11	0.8635	NA	0	0	NA	NA
k141_2840468	3916	No terminal repeats	5	11	0.809	NA	0	0	NA	NA
k141_2163937	3915	No terminal repeats	6	11	0.9025	NA	0	0	NA	NA
k141_755610	3915	No terminal repeats	4	11	0.802	NA	0	0	NA	NA
k141_1487335	3914	No terminal repeats	6	11	0.9147	NA	0	1.1032	NA	NA
k141_2428093	3914	No terminal repeats	4	11	0.8636	NA	0	0	NA	NA
k141_3286017	3913	No terminal repeats	6	11	0.837	NA	0	1.1052	NA	NA
k141_3701754	3913	No terminal repeats	4	11	0.7737	NA	0	0	NA	NA
k141_1852053	3912	No terminal repeats	4	11	0.9365	NA	0	1.9294	NA	NA
k141_3762697	3911	No terminal repeats	3	11	0.7356	NA	0	0	NA	NA
k141_270456	3910	No terminal repeats	6	11	0.8767	NA	0	0	NA	NA
k141_2091255	3910	No terminal repeats	6	11	0.8489	NA	0	0	NA	NA
k141_550020	3910	No terminal repeats	3	11	0.7785	NA	0	0	NA	NA
k141_574202	3910	No terminal repeats	4	11	0.7359	NA	0	0	NA	NA
k141_91498	3909	No terminal repeats	8	11	0.849	NA	0	0	NA	NA
k141_3428632	3909	No terminal repeats	7	11	0.7416	NA	0	0	NA	NA
k141_3495801	3909	No terminal repeats	6	11	0.7246	NA	0	0	NA	NA
k141_983422	3909	No terminal repeats	2	11	0.7233	NA	0	0	NA	NA
k141_2186863	3908	No terminal repeats	7	11	0.7992	NA	0	0.4444	NA	NA
k141_1215061	3908	No terminal repeats	9	11	0.7873	NA	0	0	NA	NA
k141_3519444	3907	No terminal repeats	9	11	0.9041	NA	0	0	NA	NA
k141_3172491	3907	No terminal repeats	5	11	0.7988	NA	0	0	NA	NA
k141_1259846	3907	No terminal repeats	3	11	0.7764	NA	0	0	NA	NA
k141_442249	3906	No terminal repeats	4	11	0.8482	NA	0	0	NA	NA
k141_1296311	3906	No terminal repeats	5	11	0.8177	NA	0	0	NA	NA
k141_2023665	3905	No terminal repeats	5	11	0.7853	NA	0	0.8225	NA	NA
k141_970230	3905	No terminal repeats	4	11	0.7491	NA	0	0	NA	NA
k141_713480	3904	No terminal repeats	5	11	0.7488	NA	0	0	NA	NA
k141_801135	3903	No terminal repeats	4	11	0.9666	NA	0	1.0503	NA	NA
k141_2729503	3901	DTR	2	11	0.7289	NA	0	0	NA	NA
k141_2166601	3901	No terminal repeats	3	11	0.9786	NA	1	3.0506	NA	NA
k141_963413	3901	No terminal repeats	8	11	0.8837	NA	0	0	NA	NA
k141_61060	3901	No terminal repeats	2	11	0.8705	NA	0	0	NA	NA
k141_1963645	3901	No terminal repeats	3	11	0.815	NA	0	0	NA	NA
k141_3072699	3901	No terminal repeats	2	11	0.7137	NA	0	0	NA	NA
k141_3800621	3900	DTR	6	11	0.9925	NA	1	0.837	NA	NA
k141_316006	3900	No terminal repeats	5	11	0.9372	NA	0	0.8487	NA	NA
k141_2702010	3900	No terminal repeats	8	11	0.8487	NA	0	0	NA	NA
k141_2943061	3899	No terminal repeats	7	11	0.8676	NA	0	0	NA	NA
k141_718596	3899	No terminal repeats	1	11	0.7502	NA	0	0	NA	NA
k141_2865149	3899	No terminal repeats	6	11	0.7466	NA	0	0	NA	NA
k141_1713103	3899	No terminal repeats	4	11	0.7031	NA	0	0	NA	NA
k141_1058014	3898	No terminal repeats	4	11	0.9822	NA	0	0.8746	NA	NA
k141_1078834	3898	No terminal repeats	6	11	0.8711	NA	0	0	NA	NA
k141_2821424	3898	No terminal repeats	3	11	0.7963	NA	0	0	NA	NA
k141_912371	3898	No terminal repeats	5	11	0.7951	NA	0	0	NA	NA
k141_2574476	3898	No terminal repeats	6	11	0.7657	NA	0	0	NA	NA
k141_2573686	3898	No terminal repeats	4	11	0.7426	NA	0	0	NA	NA
k141_2731088	3898	No terminal repeats	6	11	0.7213	NA	0	0	NA	NA
k141_2429679	3897	No terminal repeats	3	11	0.9372	NA	0	0.4927	NA	NA
k141_3522230	3897	No terminal repeats	5	11	0.7987	NA	0	0.1354	NA	NA
k141_1644147	3896	No terminal repeats	5	11	0.8676	NA	0	0	NA	NA
k141_2822768	3896	No terminal repeats	6	11	0.788	NA	0	0.5867	NA	NA
k141_1280314	3893	No terminal repeats	5	11	0.9304	NA	0	2.2968	NA	NA
k141_3798487	3893	No terminal repeats	7	11	0.8717	NA	0	0.5939	NA	NA
k141_1948631	3892	ITR	6	11	0.8505	NA	0	0	NA	NA
k141_1354729	3892	No terminal repeats	5	11	0.9826	NA	0	0.988	NA	NA
k141_2875393	3892	No terminal repeats	4	11	0.892	NA	0	0	NA	NA
k141_3016484	3892	No terminal repeats	6	11	0.8849	NA	0	0	NA	NA
k141_2454440	3891	No terminal repeats	6	11	0.8764	NA	0	0	NA	NA
k141_3343926	3891	No terminal repeats	4	11	0.83	NA	0	0	NA	NA
k141_3521783	3891	No terminal repeats	5	11	0.8151	NA	0	0	NA	NA
k141_3444198	3890	No terminal repeats	5	11	0.7617	NA	0	0	NA	NA
k141_839730	3890	No terminal repeats	5	11	0.7481	NA	0	0	NA	NA
k141_3272172	3888	DTR	4	11	0.8065	NA	0	0	NA	NA
k141_3409545	3888	No terminal repeats	3	11	0.7845	NA	0	0	NA	NA
k141_1119303	3888	No terminal repeats	5	11	0.7176	NA	0	0.137	NA	NA
k141_574194	3887	No terminal repeats	3	11	0.8477	NA	0	0	NA	NA
k141_3246571	3887	No terminal repeats	4	11	0.8244	NA	0	0	NA	NA
k141_715214	3886	No terminal repeats	5	11	0.9481	NA	0	0.5701	NA	NA
k141_3716267	3886	No terminal repeats	6	11	0.8005	NA	0	0	NA	NA
k141_595697	3885	No terminal repeats	8	11	0.9622	NA	0	0.7365	NA	NA
k141_2159490	3885	No terminal repeats	6	11	0.8385	NA	0	0	NA	NA
k141_3616933	3884	No terminal repeats	4	11	0.9629	NA	0	1.0456	NA	NA
k141_1556269	3884	No terminal repeats	4	11	0.8192	NA	0	0	NA	NA
k141_2053886	3884	No terminal repeats	5	11	0.7707	NA	0	0	NA	NA
k141_182225	3883	No terminal repeats	5	11	0.8477	NA	0	0	NA	NA
k141_3142314	3883	No terminal repeats	5	11	0.8091	NA	0	0	NA	NA
k141_2000176	3882	No terminal repeats	5	11	0.7168	NA	0	1.3375	NA	NA
k141_3015933	3881	DTR	4	11	0.7972	NA	0	0	NA	NA
k141_1302207	3881	No terminal repeats	7	11	0.8375	NA	0	0	NA	NA
k141_2993440	3881	No terminal repeats	7	11	0.8206	NA	0	0	NA	NA
k141_2061761	3881	No terminal repeats	6	11	0.7672	NA	0	0	NA	NA
k141_2237936	3881	No terminal repeats	3	11	0.762	NA	0	0	NA	NA
k141_596781	3880	No terminal repeats	6	11	0.9554	NA	0	2.6378	NA	NA
k141_2873694	3880	No terminal repeats	6	11	0.8551	NA	0	0	NA	NA
k141_221502	3879	No terminal repeats	6	11	0.8595	NA	0	0.079	NA	NA
k141_1978035	3879	No terminal repeats	4	11	0.7884	NA	0	0	NA	NA
k141_766689	3878	DTR	6	11	0.9838	NA	1	0.9293	NA	NA
k141_1406754	3878	No terminal repeats	6	11	0.9678	NA	0	1.7183	NA	NA
k141_1698805	3877	No terminal repeats	4	11	0.9432	NA	0	0.4714	NA	NA
k141_2567725	3877	No terminal repeats	7	11	0.8055	NA	1	1.1426	NA	NA
k141_2558624	3876	No terminal repeats	6	11	0.8862	NA	0	1.1883	NA	NA
k141_2615703	3876	No terminal repeats	3	11	0.8231	NA	1	1.3323	NA	NA
k141_1281378	3876	No terminal repeats	5	11	0.7672	NA	0	0	NA	NA
k141_3395223	3875	No terminal repeats	6	11	0.8617	NA	0	0	NA	NA
k141_2260477	3875	No terminal repeats	7	11	0.8558	NA	0	0.884	NA	NA
k141_3316447	3875	No terminal repeats	7	11	0.835	NA	0	0	NA	NA
k141_254310	3875	No terminal repeats	6	11	0.8293	NA	0	0	NA	NA
k141_281624	3875	No terminal repeats	6	11	0.7776	NA	0	0	NA	NA
k141_2699971	3875	No terminal repeats	4	11	0.7212	NA	0	0	NA	NA
k141_3604465	3874	No terminal repeats	6	11	0.8783	NA	0	0.5357	NA	NA
k141_3657756	3873	No terminal repeats	5	11	0.8853	NA	0	0	NA	NA
k141_3378651	3873	No terminal repeats	8	11	0.8822	NA	0	0	NA	NA
k141_785364	3873	No terminal repeats	5	11	0.8462	NA	0	0	NA	NA
k141_322759	3872	DTR	5	11	0.8527	NA	0	0	NA	NA
k141_3550635	3872	No terminal repeats	6	11	0.914	NA	0	0	NA	NA
k141_903837	3872	No terminal repeats	8	11	0.8132	NA	0	0	NA	NA
k141_798343	3872	No terminal repeats	6	11	0.7454	NA	0	0	NA	NA
k141_3300857	3871	No terminal repeats	4	11	0.8808	NA	0	0	NA	NA
k141_1385283	3871	No terminal repeats	7	11	0.8481	NA	0	0	NA	NA
k141_1802728	3871	No terminal repeats	2	11	0.8061	NA	0	0	NA	NA
k141_1452079	3871	No terminal repeats	9	11	0.7944	NA	0	0	NA	NA
k141_2283634	3870	No terminal repeats	5	11	0.8831	NA	0	0	NA	NA
k141_578787	3870	No terminal repeats	3	11	0.7504	NA	0	0	NA	NA
k141_1865034	3869	DTR	5	11	0.8946	NA	0	0	NA	NA
k141_3369551	3869	ITR	6	11	0.8509	NA	0	0	NA	NA
k141_2620545	3869	No terminal repeats	4	11	0.9893	NA	1	1.8954	NA	NA
k141_2989826	3869	No terminal repeats	5	11	0.9884	NA	0	1.7183	NA	NA
k141_2146127	3869	No terminal repeats	3	11	0.9771	NA	2	1.5923	NA	NA
k141_2622999	3869	No terminal repeats	5	11	0.8502	NA	0	0	NA	NA
k141_3397064	3869	No terminal repeats	6	11	0.8476	NA	0	0	NA	NA
k141_2808321	3868	DTR	8	11	0.8541	NA	0	0	NA	NA
k141_1123609	3868	No terminal repeats	6	11	0.8372	NA	0	0	NA	NA
k141_3519542	3868	No terminal repeats	5	11	0.7736	NA	0	0	NA	NA
k141_1250859	3867	No terminal repeats	7	11	0.9094	NA	0	0	NA	NA
k141_926448	3867	No terminal repeats	4	11	0.861	NA	0	0	NA	NA
k141_708227	3867	No terminal repeats	4	11	0.7875	NA	0	0	NA	NA
k141_1034064	3867	No terminal repeats	6	11	0.7594	NA	0	0	NA	NA
k141_1544617	3866	No terminal repeats	5	11	0.8198	NA	0	0	NA	NA
k141_1487087	3866	No terminal repeats	7	11	0.7629	NA	0	0	NA	NA
k141_2412996	3865	No terminal repeats	7	11	0.9188	NA	0	0	NA	NA
k141_3459656	3865	No terminal repeats	5	11	0.8593	NA	0	0	NA	NA
k141_408476	3865	No terminal repeats	4	11	0.8586	NA	0	0.8044	NA	NA
k141_859384	3865	No terminal repeats	7	11	0.7986	NA	0	0	NA	NA
k141_2250684	3865	No terminal repeats	6	11	0.798	NA	0	0	NA	NA
k141_1184601	3865	No terminal repeats	3	11	0.7429	NA	0	1.283	NA	NA
k141_41808	3864	No terminal repeats	3	11	0.988	NA	0	2.4307	NA	NA
k141_3200036	3863	No terminal repeats	5	11	0.9627	NA	0	0.5262	NA	NA
k141_2029053	3863	No terminal repeats	3	11	0.89	NA	0	0	NA	NA
k141_1037957	3863	No terminal repeats	5	11	0.8802	NA	0	0	NA	NA
k141_3156007	3863	No terminal repeats	3	11	0.7121	NA	0	0	NA	NA
k141_916863	3862	No terminal repeats	6	11	0.869	NA	0	0	NA	NA
k141_2581605	3862	No terminal repeats	4	11	0.7688	NA	0	0	NA	NA
k141_142683	3862	No terminal repeats	5	11	0.75	NA	0	0	NA	NA
k141_1691351	3862	No terminal repeats	6	11	0.7118	NA	0	0	NA	NA
k141_1860142	3861	No terminal repeats	8	11	0.826	NA	0	0	NA	NA
k141_966709	3861	No terminal repeats	4	11	0.7094	NA	0	0	NA	NA
k141_1309545	3861	No terminal repeats	7	11	0.7023	NA	0	0	NA	NA
k141_179399	3860	No terminal repeats	3	11	0.9825	NA	0	2.2773	NA	NA
k141_483994	3860	No terminal repeats	6	11	0.8968	NA	0	1.5382	NA	NA
k141_3113430	3860	No terminal repeats	8	11	0.8595	NA	0	1.3186	NA	NA
k141_1966627	3859	No terminal repeats	9	11	0.8895	NA	0	0	NA	NA
k141_3343475	3859	No terminal repeats	4	11	0.8876	NA	0	0	NA	NA
k141_1323311	3859	No terminal repeats	8	11	0.7824	NA	0	0	NA	NA
k141_562764	3858	No terminal repeats	4	11	0.7176	NA	0	0.2872	NA	NA
k141_2996381	3857	No terminal repeats	6	11	0.8978	NA	0	0	NA	NA
k141_3055155	3857	No terminal repeats	4	11	0.8813	NA	0	0.4717	NA	NA
k141_3694526	3857	No terminal repeats	5	11	0.8768	NA	0	0.185	NA	NA
k141_2127693	3857	No terminal repeats	7	11	0.8549	NA	0	0	NA	NA
k141_1407314	3857	No terminal repeats	3	11	0.8228	NA	0	0.9344	NA	NA
k141_3195967	3857	No terminal repeats	6	11	0.7835	NA	0	0	NA	NA
k141_3452228	3856	No terminal repeats	6	11	0.9043	NA	0	0	NA	NA
k141_3280887	3856	No terminal repeats	3	11	0.8374	NA	0	0	NA	NA
k141_317369	3856	No terminal repeats	4	11	0.7468	NA	0	0	NA	NA
k141_1499141	3855	No terminal repeats	4	11	0.8744	NA	0	0	NA	NA
k141_615976	3855	No terminal repeats	5	11	0.7518	NA	0	0	NA	NA
k141_1037209	3855	No terminal repeats	5	11	0.7184	NA	0	0	NA	NA
k141_649149	3855	No terminal repeats	2	11	0.7146	NA	0	0.3394	NA	NA
k141_1309853	3854	No terminal repeats	6	11	0.8948	NA	0	0	NA	NA
k141_1867253	3854	No terminal repeats	5	11	0.8663	NA	0	0	NA	NA
k141_1779694	3854	No terminal repeats	6	11	0.8144	NA	0	0	NA	NA
k141_2496130	3854	No terminal repeats	3	11	0.8069	NA	0	0.33	NA	NA
k141_433577	3854	No terminal repeats	4	11	0.7203	NA	0	0	NA	NA
k141_3761359	3853	No terminal repeats	5	11	0.8718	NA	0	1.2203	NA	NA
k141_428722	3853	No terminal repeats	5	11	0.8432	NA	0	0	NA	NA
k141_1991932	3853	No terminal repeats	4	11	0.7852	NA	0	0	NA	NA
k141_384737	3853	No terminal repeats	6	11	0.7325	NA	0	0	NA	NA
k141_1017708	3853	No terminal repeats	4	11	0.7287	NA	0	0	NA	NA
k141_1266284	3852	No terminal repeats	3	11	0.989	NA	0	2.4053	NA	NA
k141_595002	3852	No terminal repeats	6	11	0.8346	NA	0	0	NA	NA
k141_2180404	3852	No terminal repeats	5	11	0.7552	NA	0	0	NA	NA
k141_2052791	3852	No terminal repeats	7	11	0.7229	NA	0	0	NA	NA
k141_1622137	3851	No terminal repeats	7	11	0.8491	NA	0	0.2813	NA	NA
k141_616301	3850	No terminal repeats	8	11	0.8795	NA	0	0	NA	NA
k141_1564520	3850	No terminal repeats	4	11	0.8334	NA	0	0	NA	NA
k141_485804	3850	No terminal repeats	8	11	0.8269	NA	0	0	NA	NA
k141_2605153	3850	No terminal repeats	5	11	0.7764	NA	0	0	NA	NA
k141_2682662	3850	No terminal repeats	4	11	0.7041	NA	0	0	NA	NA
k141_1333972	3849	No terminal repeats	5	11	0.98	NA	0	1.6017	NA	NA
k141_941447	3849	No terminal repeats	5	11	0.8701	NA	0	0.1993	NA	NA
k141_1754940	3849	No terminal repeats	6	11	0.869	NA	0	0	NA	NA
k141_1343610	3849	No terminal repeats	6	11	0.8592	NA	0	0	NA	NA
k141_1050523	3849	No terminal repeats	3	11	0.8547	NA	0	0.4927	NA	NA
k141_742266	3849	No terminal repeats	4	11	0.8464	NA	0	0	NA	NA
k141_3191930	3848	ITR	6	11	0.8409	NA	0	0	NA	NA
k141_368987	3848	No terminal repeats	5	11	0.9846	NA	0	0.7028	NA	NA
k141_697884	3848	No terminal repeats	5	11	0.8181	NA	0	0	NA	NA
k141_2921001	3848	No terminal repeats	2	11	0.754	NA	0	0	NA	NA
k141_241862	3847	No terminal repeats	6	11	0.9877	NA	0	3.32	NA	NA
k141_784549	3847	No terminal repeats	2	11	0.9632	NA	1	1.5314	NA	NA
k141_933069	3847	No terminal repeats	5	11	0.9042	NA	0	0.2979	NA	NA
k141_431773	3847	No terminal repeats	6	11	0.8553	NA	0	0	NA	NA
k141_3080230	3847	No terminal repeats	8	11	0.8063	NA	0	0	NA	NA
k141_1794422	3847	No terminal repeats	6	11	0.763	NA	0	0	NA	NA
k141_771720	3846	No terminal repeats	6	11	0.8619	NA	0	0	NA	NA
k141_3030181	3846	No terminal repeats	5	11	0.8259	NA	0	0	NA	NA
k141_3573369	3846	No terminal repeats	5	11	0.8218	NA	0	0	NA	NA
k141_1677872	3846	No terminal repeats	4	11	0.7091	NA	0	0	NA	NA
k141_3559079	3845	No terminal repeats	9	11	0.8522	NA	0	0	NA	NA
k141_1846414	3845	No terminal repeats	4	11	0.7457	NA	0	0	NA	NA
k141_3476323	3844	No terminal repeats	5	11	0.8356	NA	0	0	NA	NA
k141_2639386	3843	No terminal repeats	5	11	0.9391	NA	0	2.0036	NA	NA
k141_1438712	3843	No terminal repeats	6	11	0.8746	NA	0	0	NA	NA
k141_3161838	3843	No terminal repeats	7	11	0.762	NA	0	0	NA	NA
k141_1307802	3843	No terminal repeats	4	11	0.7394	NA	0	1.4617	NA	NA
k141_2475630	3843	No terminal repeats	6	11	0.7176	NA	0	0	NA	NA
k141_2990334	3842	DTR	7	11	0.7395	NA	0	0	NA	NA
k141_2607639	3842	No terminal repeats	4	11	0.8601	NA	0	0	NA	NA
k141_1347633	3842	No terminal repeats	5	11	0.8521	NA	0	0	NA	NA
k141_2749751	3842	No terminal repeats	4	11	0.8213	NA	0	0	NA	NA
k141_1869531	3842	No terminal repeats	3	11	0.8011	NA	0	0	NA	NA
k141_815978	3842	No terminal repeats	7	11	0.7901	NA	0	0.7551	NA	NA
k141_3377606	3842	No terminal repeats	5	11	0.7818	NA	0	0.1742	NA	NA
k141_570323	3841	No terminal repeats	5	11	0.8686	NA	0	0	NA	NA
k141_2305878	3840	No terminal repeats	5	11	0.7994	NA	0	0	NA	NA
k141_3314529	3840	No terminal repeats	4	11	0.7861	NA	0	0	NA	NA
k141_1549796	3839	No terminal repeats	5	11	0.9716	NA	0	2.3067	NA	NA
k141_2188528	3839	No terminal repeats	6	11	0.8589	NA	0	0	NA	NA
k141_1283388	3839	No terminal repeats	4	11	0.8438	NA	0	0	NA	NA
k141_70760	3838	No terminal repeats	6	11	0.9478	NA	0	1.0368	NA	NA
k141_3186816	3838	No terminal repeats	7	11	0.9351	NA	0	1.5466	NA	NA
k141_3686324	3838	No terminal repeats	5	11	0.862	NA	0	0	NA	NA
k141_993818	3838	No terminal repeats	6	11	0.7261	NA	0	0	NA	NA
k141_3591523	3837	No terminal repeats	6	11	0.8263	NA	0	0	NA	NA
k141_3108357	3837	No terminal repeats	4	11	0.7824	NA	0	0.3167	NA	NA
k141_1244123	3837	No terminal repeats	4	11	0.7178	NA	0	0	NA	NA
k141_2042565	3836	No terminal repeats	7	11	0.8147	NA	0	0	NA	NA
k141_2959371	3836	No terminal repeats	4	11	0.8043	NA	0	0.2826	NA	NA
k141_3333112	3835	No terminal repeats	4	11	0.825	NA	0	0	NA	NA
k141_2774237	3835	No terminal repeats	5	11	0.7623	NA	0	0	NA	NA
k141_207696	3835	No terminal repeats	3	11	0.7225	NA	0	0	NA	NA
k141_2231136	3834	No terminal repeats	4	11	0.8786	NA	0	0	NA	NA
k141_44588	3833	No terminal repeats	5	11	0.7962	NA	0	0.4153	NA	NA
k141_782756	3833	No terminal repeats	5	11	0.7953	NA	0	0.2834	NA	NA
k141_627563	3833	No terminal repeats	6	11	0.7371	NA	0	2.1011	NA	NA
k141_1088992	3832	No terminal repeats	7	11	0.9488	NA	0	0.5677	NA	NA
k141_2511650	3832	No terminal repeats	5	11	0.8609	NA	0	0	NA	NA
k141_531119	3831	No terminal repeats	4	11	0.8869	NA	0	0	NA	NA
k141_2662723	3831	No terminal repeats	7	11	0.8795	NA	0	0	NA	NA
k141_3298674	3831	No terminal repeats	7	11	0.8398	NA	0	1.0906	NA	NA
k141_1027117	3831	No terminal repeats	7	11	0.7873	NA	0	0	NA	NA
k141_1925115	3830	No terminal repeats	4	11	0.9782	NA	0	1.4636	NA	NA
k141_2804771	3830	No terminal repeats	4	11	0.8662	NA	0	0	NA	NA
k141_3170875	3830	No terminal repeats	3	11	0.8583	NA	0	0.2114	NA	NA
k141_2506015	3830	No terminal repeats	5	11	0.8143	NA	0	0	NA	NA
k141_421294	3830	No terminal repeats	5	11	0.7418	NA	0	0	NA	NA
k141_1855773	3829	No terminal repeats	7	11	0.7767	NA	0	0	NA	NA
k141_3447760	3829	No terminal repeats	5	11	0.7491	NA	0	1.7028	NA	NA
k141_3022931	3828	No terminal repeats	4	11	0.7752	NA	0	0	NA	NA
k141_1187600	3828	No terminal repeats	5	11	0.7616	NA	0	0.992	NA	NA
k141_2628129	3827	No terminal repeats	8	11	0.9206	NA	0	2.3383	NA	NA
k141_3274751	3827	No terminal repeats	6	11	0.8532	NA	0	0	NA	NA
k141_1207372	3827	No terminal repeats	5	11	0.8101	NA	0	0.7141	NA	NA
k141_3789212	3827	No terminal repeats	10	11	0.718	NA	0	0	NA	NA
k141_2271259	3826	No terminal repeats	6	11	0.9639	NA	0	1.7515	NA	NA
k141_2863038	3826	No terminal repeats	7	11	0.909	NA	0	0	NA	NA
k141_995113	3826	No terminal repeats	6	11	0.8433	NA	0	0	NA	NA
k141_1842381	3826	No terminal repeats	4	11	0.7693	NA	0	0.0509	NA	NA
k141_3017940	3826	No terminal repeats	6	11	0.7312	NA	0	0	NA	NA
k141_1113521	3825	No terminal repeats	5	11	0.8348	NA	0	0.7657	NA	NA
k141_1384064	3824	No terminal repeats	6	11	0.8308	NA	0	0	NA	NA
k141_1252373	3823	No terminal repeats	5	11	0.9882	NA	0	0.6958	NA	NA
k141_124241	3823	No terminal repeats	5	11	0.9274	NA	0	0.7024	NA	NA
k141_3197156	3823	No terminal repeats	4	11	0.8392	NA	0	0	NA	NA
k141_2635099	3823	No terminal repeats	5	11	0.821	NA	0	0	NA	NA
k141_1404628	3823	No terminal repeats	5	11	0.7151	NA	0	0	NA	NA
k141_2461091	3823	No terminal repeats	4	11	0.712	NA	0	0	NA	NA
k141_3016191	3822	No terminal repeats	6	11	0.8687	NA	0	0	NA	NA
k141_3147588	3822	No terminal repeats	4	11	0.8003	NA	0	0	NA	NA
k141_3100668	3822	No terminal repeats	3	11	0.8002	NA	0	0.1407	NA	NA
k141_777897	3821	No terminal repeats	4	11	0.9372	NA	0	0.4927	NA	NA
k141_2620893	3821	No terminal repeats	6	11	0.8922	NA	0	0	NA	NA
k141_3189711	3821	No terminal repeats	6	11	0.8727	NA	0	0	NA	NA
k141_1715938	3820	No terminal repeats	6	11	0.9832	NA	0	2.4657	NA	NA
k141_2416330	3820	No terminal repeats	7	11	0.8434	NA	0	0.5598	NA	NA
k141_1399671	3820	No terminal repeats	4	11	0.8112	NA	0	0	NA	NA
k141_425323	3820	No terminal repeats	5	11	0.73	NA	0	0	NA	NA
k141_723900	3819	No terminal repeats	4	11	0.8609	NA	0	0.2759	NA	NA
k141_1786852	3819	No terminal repeats	4	11	0.8163	NA	0	0	NA	NA
k141_2227674	3819	No terminal repeats	3	11	0.7785	NA	0	0	NA	NA
k141_3520534	3818	No terminal repeats	2	11	0.7778	NA	0	0.3181	NA	NA
k141_3336053	3817	No terminal repeats	6	11	0.8772	NA	0	0	NA	NA
k141_3203929	3817	No terminal repeats	6	11	0.8635	NA	0	0	NA	NA
k141_3603866	3817	No terminal repeats	4	11	0.7587	NA	0	0	NA	NA
k141_59151	3817	No terminal repeats	7	11	0.7582	NA	0	0	NA	NA
k141_2805261	3816	No terminal repeats	6	11	0.8193	NA	0	0	NA	NA
k141_1255873	3815	No terminal repeats	5	11	0.907	NA	0	1.0896	NA	NA
k141_2224556	3815	No terminal repeats	6	11	0.8648	NA	0	0	NA	NA
k141_2512031	3815	No terminal repeats	7	11	0.8581	NA	0	0	NA	NA
k141_2028852	3815	No terminal repeats	6	11	0.8183	NA	0	0	NA	NA
k141_2108797	3815	No terminal repeats	5	11	0.7504	NA	0	0	NA	NA
k141_467669	3814	No terminal repeats	5	11	0.7437	NA	0	0	NA	NA
k141_2165983	3814	No terminal repeats	4	11	0.7423	NA	0	0	NA	NA
k141_2297439	3814	No terminal repeats	5	11	0.7298	NA	0	0	NA	NA
k141_3398206	3813	No terminal repeats	7	11	0.9722	NA	0	0.9878	NA	NA
k141_2927571	3813	No terminal repeats	4	11	0.8784	NA	0	0	NA	NA
k141_2897569	3813	No terminal repeats	4	11	0.74	NA	0	0	NA	NA
k141_2758183	3812	No terminal repeats	4	11	0.9858	NA	0	2.7765	NA	NA
k141_73732	3812	No terminal repeats	5	11	0.8	NA	0	0	NA	NA
k141_3326588	3812	No terminal repeats	4	11	0.7722	NA	0	0	NA	NA
k141_356369	3812	No terminal repeats	4	11	0.756	NA	0	0.2688	NA	NA
k141_710499	3812	No terminal repeats	10	11	0.753	NA	0	0	NA	NA
k141_3514396	3811	No terminal repeats	4	11	0.9475	NA	0	0.884	NA	NA
k141_911589	3811	No terminal repeats	3	11	0.8011	NA	0	0	NA	NA
k141_3534805	3810	No terminal repeats	8	11	0.847	NA	0	0	NA	NA
k141_1028609	3810	No terminal repeats	4	11	0.7826	NA	0	0.3091	NA	NA
k141_3656151	3809	No terminal repeats	4	11	0.8207	NA	0	0	NA	NA
k141_3417494	3809	No terminal repeats	4	11	0.7425	NA	0	0	NA	NA
k141_1768827	3808	No terminal repeats	7	11	0.8448	NA	0	0	NA	NA
k141_360866	3807	No terminal repeats	4	11	0.9738	NA	0	0.4927	NA	NA
k141_2345014	3807	No terminal repeats	4	11	0.8741	NA	0	0.5885	NA	NA
k141_1801355	3807	No terminal repeats	6	11	0.8694	NA	0	0	NA	NA
k141_2281487	3807	No terminal repeats	6	11	0.8395	NA	0	0	NA	NA
k141_939198	3807	No terminal repeats	1	11	0.7192	NA	0	0	NA	NA
k141_1762440	3806	No terminal repeats	5	11	0.8786	NA	0	1.0733	NA	NA
k141_1965397	3806	No terminal repeats	5	11	0.8016	NA	0	0	NA	NA
k141_24320	3806	No terminal repeats	5	11	0.7546	NA	0	0	NA	NA
k141_2411718	3806	No terminal repeats	5	11	0.7512	NA	0	0	NA	NA
k141_794782	3805	No terminal repeats	3	11	0.778	NA	0	0	NA	NA
k141_1339065	3805	No terminal repeats	5	11	0.7711	NA	0	0	NA	NA
k141_1850994	3804	No terminal repeats	6	11	0.9507	NA	0	3.3069	NA	NA
k141_3078125	3804	No terminal repeats	5	11	0.82	NA	0	0	NA	NA
k141_3164955	3804	No terminal repeats	4	11	0.7858	NA	0	0	NA	NA
k141_1809415	3803	No terminal repeats	10	11	0.9715	NA	0	1.1996	NA	NA
k141_3206527	3803	No terminal repeats	5	11	0.7798	NA	0	0	NA	NA
k141_3222927	3802	DTR	5	11	0.7573	NA	0	0.0887	NA	NA
